"character","ascension","card","cardId","eloRating","peakRating","gamesPlayed","wins","losses","winRate"
"Necrobinder",0,"Seance","CARD.SEANCE",1480.1,1500.0,1,0,1,0.0
"Necrobinder",0,"Shame","CARD.SHAME",1480.1,1500.0,1,0,1,0.0
"Necrobinder",0,"Scourge","CARD.SCOURGE",1480.1,1500.0,1,0,1,0.0
"Defect",10,"Lightning Rod","CARD.LIGHTNING_ROD",1480.0,1525.2,4,2,2,50.0
"Defect",5,"Smokestack","CARD.SMOKESTACK",1480.0,1500.0,1,0,1,0.0
"Defect",6,"Charge Battery","CARD.CHARGE_BATTERY",1479.9,1522.4,6,3,3,50.0
"Silent",0,"Sucker Punch","CARD.SUCKER_PUNCH",1479.9,1500.0,3,1,2,33.3
"Defect",4,"Hailstorm","CARD.HAILSTORM",1479.8,1500.0,1,0,1,0.0
"Defect",4,"Ice Lance","CARD.ICE_LANCE",1479.8,1500.0,1,0,1,0.0
"Defect",4,"Squash","CARD.SQUASH",1479.8,1500.0,1,0,1,0.0
"Defect",4,"Doubt","CARD.DOUBT",1479.8,1500.0,1,0,1,0.0
"Defect",3,"Cold Snap","CARD.COLD_SNAP",1479.8,1519.3,3,1,2,33.3
"Defect",3,"Sweeping Beam","CARD.SWEEPING_BEAM",1479.8,1519.3,3,1,2,33.3
"Defect",4,"Thunder","CARD.THUNDER",1479.7,1500.0,1,0,1,0.0
"Defect",4,"Greed","CARD.GREED",1479.7,1500.0,1,0,1,0.0
"Defect",4,"Spinner","CARD.SPINNER",1479.7,1500.0,1,0,1,0.0
"Defect",4,"Tempest","CARD.TEMPEST",1479.7,1500.0,1,0,1,0.0
"Defect",4,"Tesla Coil","CARD.TESLA_COIL",1479.7,1500.0,1,0,1,0.0
"Defect",4,"Chaos","CARD.CHAOS",1479.7,1500.0,1,0,1,0.0
"Defect",4,"Ftl","CARD.FTL",1479.7,1500.0,1,0,1,0.0
"Defect",10,"Boost Away","CARD.BOOST_AWAY",1479.7,1522.2,2,1,1,50.0
"Necrobinder",0,"Dredge","CARD.DREDGE",1479.5,1500.0,1,0,1,0.0
"Necrobinder",0,"Bury","CARD.BURY",1479.5,1500.0,1,0,1,0.0
"Defect",3,"Glacier","CARD.GLACIER",1479.5,1500.0,1,0,1,0.0
"Defect",3,"Adaptive Strike","CARD.ADAPTIVE_STRIKE",1479.5,1500.0,1,0,1,0.0
"Necrobinder",3,"Call Of The Void","CARD.CALL_OF_THE_VOID",1479.4,1500.0,1,0,1,0.0
"Necrobinder",3,"End Of Days","CARD.END_OF_DAYS",1479.4,1500.0,1,0,1,0.0
"Necrobinder",3,"Shared Fate","CARD.SHARED_FATE",1479.4,1500.0,1,0,1,0.0
"Necrobinder",3,"No Escape","CARD.NO_ESCAPE",1479.4,1500.0,1,0,1,0.0
"Necrobinder",3,"Mind Blast","CARD.MIND_BLAST",1479.4,1500.0,1,0,1,0.0
"Necrobinder",3,"Doubt","CARD.DOUBT",1479.4,1500.0,1,0,1,0.0
"Defect",2,"Spoils Map","CARD.SPOILS_MAP",1479.4,1500.0,1,0,1,0.0
"Defect",2,"Subroutine","CARD.SUBROUTINE",1479.4,1500.0,1,0,1,0.0
"Defect",2,"Echo Form","CARD.ECHO_FORM",1479.4,1500.0,1,0,1,0.0
"Defect",2,"Fight Through","CARD.FIGHT_THROUGH",1479.4,1500.0,1,0,1,0.0
"Regent",0,"Royalties","CARD.ROYALTIES",1479.3,1500.0,1,0,1,0.0
"Defect",1,"Spinner","CARD.SPINNER",1479.2,1500.0,3,1,2,33.3
"Regent",0,"Ultimate Strike","CARD.ULTIMATE_STRIKE",1479.2,1500.0,1,0,1,0.0
"Silent",4,"Hidden Daggers","CARD.HIDDEN_DAGGERS",1479.2,1500.0,1,0,1,0.0
"Silent",4,"Sucker Punch","CARD.SUCKER_PUNCH",1479.2,1500.0,1,0,1,0.0
"Silent",4,"Acrobatics","CARD.ACROBATICS",1479.2,1500.0,1,0,1,0.0
"Silent",4,"Deadly Poison","CARD.DEADLY_POISON",1479.2,1500.0,1,0,1,0.0
"Silent",4,"Haze","CARD.HAZE",1479.2,1500.0,1,0,1,0.0
"Silent",4,"Envenom","CARD.ENVENOM",1479.2,1500.0,1,0,1,0.0
"Silent",4,"Calculated Gamble","CARD.CALCULATED_GAMBLE",1479.2,1500.0,1,0,1,0.0
"Silent",4,"Pinpoint","CARD.PINPOINT",1479.2,1500.0,1,0,1,0.0
"Silent",7,"Noxious Fumes","CARD.NOXIOUS_FUMES",1479.2,1500.0,3,1,2,33.3
"Silent",1,"Slice","CARD.SLICE",1479.1,1500.0,1,0,1,0.0
"Silent",1,"Leading Strike","CARD.LEADING_STRIKE",1479.1,1500.0,1,0,1,0.0
"Silent",1,"Nightmare","CARD.NIGHTMARE",1479.1,1500.0,1,0,1,0.0
"Necrobinder",1,"Unleash","CARD.UNLEASH",1479.0,1500.0,3,1,2,33.3
"Necrobinder",1,"Pull Aggro","CARD.PULL_AGGRO",1479.0,1500.0,3,1,2,33.3
"Silent",1,"Calculated Gamble","CARD.CALCULATED_GAMBLE",1478.8,1521.2,8,3,5,37.5
"Silent",4,"Piercing Wail","CARD.PIERCING_WAIL",1478.7,1500.0,3,1,2,33.3
"Silent",4,"Tactician","CARD.TACTICIAN",1478.7,1500.0,3,1,2,33.3
"Silent",7,"Hidden Daggers","CARD.HIDDEN_DAGGERS",1478.4,1500.0,3,1,2,33.3
"Defect",10,"Modded","CARD.MODDED",1478.4,1500.0,3,1,2,33.3
"Defect",6,"Believe In You","CARD.BELIEVE_IN_YOU",1478.2,1500.0,1,0,1,0.0
"Defect",6,"Ftl","CARD.FTL",1478.0,1500.0,3,1,2,33.3
"Necrobinder",3,"Danse Macabre","CARD.DANSE_MACABRE",1478.0,1500.0,1,0,1,0.0
"Necrobinder",3,"Equilibrium","CARD.EQUILIBRIUM",1478.0,1500.0,1,0,1,0.0
"Necrobinder",3,"Right Hand Hand","CARD.RIGHT_HAND_HAND",1478.0,1500.0,1,0,1,0.0
"Defect",5,"Shatter","CARD.SHATTER",1477.8,1500.0,1,0,1,0.0
"Defect",3,"Tempest","CARD.TEMPEST",1477.8,1519.3,3,1,2,33.3
"Defect",3,"Spinner","CARD.SPINNER",1477.8,1519.3,3,1,2,33.3
"Defect",6,"Chaos","CARD.CHAOS",1477.7,1500.0,1,0,1,0.0
"Defect",6,"Reboot","CARD.REBOOT",1477.7,1500.0,1,0,1,0.0
"Silent",0,"Abrasive","CARD.ABRASIVE",1477.7,1500.0,1,0,1,0.0
"Regent",0,"Tyranny","CARD.TYRANNY",1477.6,1500.0,1,0,1,0.0
"Defect",6,"Flak Cannon","CARD.FLAK_CANNON",1477.4,1500.0,1,0,1,0.0
"Defect",6,"Signal Boost","CARD.SIGNAL_BOOST",1477.4,1500.0,1,0,1,0.0
"Defect",6,"Exterminate","CARD.EXTERMINATE",1477.4,1500.0,1,0,1,0.0
"Defect",6,"Doubt","CARD.DOUBT",1477.4,1500.0,1,0,1,0.0
"Defect",9,"Greed","CARD.GREED",1477.4,1522.0,2,1,1,50.0
"Necrobinder",0,"Pagestorm","CARD.PAGESTORM",1477.3,1500.0,1,0,1,0.0
"Regent",0,"Hegemony","CARD.HEGEMONY",1477.2,1500.0,1,0,1,0.0
"Regent",0,"Orbit","CARD.ORBIT",1477.2,1500.0,1,0,1,0.0
"Regent",0,"Lunar Blast","CARD.LUNAR_BLAST",1477.2,1500.0,1,0,1,0.0
"Regent",0,"Curse Of The Bell","CARD.CURSE_OF_THE_BELL",1477.2,1500.0,1,0,1,0.0
"Regent",0,"Glimmer","CARD.GLIMMER",1477.2,1500.0,1,0,1,0.0
"Regent",0,"Panache","CARD.PANACHE",1477.2,1500.0,1,0,1,0.0
"Regent",0,"Anticipate","CARD.ANTICIPATE",1477.2,1500.0,1,0,1,0.0
"Regent",0,"Strangle","CARD.STRANGLE",1477.2,1500.0,1,0,1,0.0
"Regent",0,"Storm Of Steel","CARD.STORM_OF_STEEL",1477.2,1500.0,1,0,1,0.0
"Defect",1,"Skim","CARD.SKIM",1477.0,1500.0,1,0,1,0.0
"Defect",1,"Boot Sequence","CARD.BOOT_SEQUENCE",1477.0,1500.0,1,0,1,0.0
"Defect",1,"Byrd Swoop","CARD.BYRD_SWOOP",1477.0,1500.0,1,0,1,0.0
"Defect",1,"Uproar","CARD.UPROAR",1477.0,1500.0,1,0,1,0.0
"Silent",3,"Corrosive Wave","CARD.CORROSIVE_WAVE",1476.8,1500.0,1,0,1,0.0
"Silent",3,"Jack Of All Trades","CARD.JACK_OF_ALL_TRADES",1476.8,1500.0,1,0,1,0.0
"Silent",3,"Sucker Punch","CARD.SUCKER_PUNCH",1476.8,1500.0,1,0,1,0.0
"Silent",3,"Haze","CARD.HAZE",1476.8,1500.0,1,0,1,0.0
"Necrobinder",3,"Graveblast","CARD.GRAVEBLAST",1476.8,1500.0,1,0,1,0.0
"Defect",8,"Compact","CARD.COMPACT",1476.8,1500.0,1,0,1,0.0
"Defect",8,"Rainbow","CARD.RAINBOW",1476.8,1500.0,1,0,1,0.0
"Ironclad",0,"Whirlwind","CARD.WHIRLWIND",1476.8,1500.0,6,2,4,33.3
"Silent",7,"Piercing Wail","CARD.PIERCING_WAIL",1476.7,1500.0,1,0,1,0.0
"Silent",7,"Leg Sweep","CARD.LEG_SWEEP",1476.7,1500.0,1,0,1,0.0
"Silent",7,"Dagger Spray","CARD.DAGGER_SPRAY",1476.7,1500.0,1,0,1,0.0
"Silent",7,"Footwork","CARD.FOOTWORK",1476.7,1500.0,1,0,1,0.0
"Silent",7,"Ultimate Strike","CARD.ULTIMATE_STRIKE",1476.7,1500.0,1,0,1,0.0
"Necrobinder",0,"Death March","CARD.DEATH_MARCH",1476.5,1500.0,3,1,2,33.3
"Silent",4,"Bubble Bubble","CARD.BUBBLE_BUBBLE",1476.5,1500.0,3,1,2,33.3
"Defect",10,"Go For The Eyes","CARD.GO_FOR_THE_EYES",1476.5,1500.0,1,0,1,0.0
"Defect",10,"Refract","CARD.REFRACT",1476.5,1500.0,1,0,1,0.0
"Defect",10,"Null","CARD.NULL",1476.5,1500.0,1,0,1,0.0
"Defect",10,"Leap","CARD.LEAP",1476.5,1500.0,1,0,1,0.0
"Defect",1,"Sweeping Beam","CARD.SWEEPING_BEAM",1476.3,1500.0,1,0,1,0.0
"Silent",3,"Piercing Wail","CARD.PIERCING_WAIL",1476.0,1500.0,1,0,1,0.0
"Silent",4,"Debt","CARD.DEBT",1475.8,1500.0,1,0,1,0.0
"Silent",4,"Blade Dance","CARD.BLADE_DANCE",1475.8,1500.0,1,0,1,0.0
"Silent",4,"Dual Wield","CARD.DUAL_WIELD",1475.8,1500.0,1,0,1,0.0
"Necrobinder",1,"Catastrophe","CARD.CATASTROPHE",1475.8,1500.0,1,0,1,0.0
"Necrobinder",1,"Eradicate","CARD.ERADICATE",1475.8,1500.0,1,0,1,0.0
"Necrobinder",1,"Afterlife","CARD.AFTERLIFE",1475.8,1500.0,1,0,1,0.0
"Necrobinder",1,"Delay","CARD.DELAY",1475.8,1500.0,1,0,1,0.0
"Necrobinder",0,"Drain Power","CARD.DRAIN_POWER",1475.8,1520.2,3,1,2,33.3
"Defect",4,"Prep Time","CARD.PREP_TIME",1475.8,1500.0,1,0,1,0.0
"Silent",7,"Cloak And Dagger","CARD.CLOAK_AND_DAGGER",1475.7,1500.0,1,0,1,0.0
"Silent",7,"Flick Flack","CARD.FLICK_FLACK",1475.7,1500.0,1,0,1,0.0
"Silent",7,"Fan Of Knives","CARD.FAN_OF_KNIVES",1475.7,1500.0,1,0,1,0.0
"Silent",7,"Blade Dance","CARD.BLADE_DANCE",1475.7,1500.0,1,0,1,0.0
"Silent",7,"Slice","CARD.SLICE",1475.7,1500.0,1,0,1,0.0
"Necrobinder",3,"Spoils Map","CARD.SPOILS_MAP",1475.7,1500.0,1,0,1,0.0
"Necrobinder",3,"Dual Wield","CARD.DUAL_WIELD",1475.7,1500.0,1,0,1,0.0
"Necrobinder",3,"Fetch","CARD.FETCH",1475.7,1500.0,1,0,1,0.0
"Silent",9,"Assassinate","CARD.ASSASSINATE",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Deadly Poison","CARD.DEADLY_POISON",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Greed","CARD.GREED",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Noxious Fumes","CARD.NOXIOUS_FUMES",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Flick Flack","CARD.FLICK_FLACK",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Snakebite","CARD.SNAKEBITE",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Expose","CARD.EXPOSE",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Backflip","CARD.BACKFLIP",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Distraction","CARD.DISTRACTION",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Accelerant","CARD.ACCELERANT",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Deflect","CARD.DEFLECT",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Blur","CARD.BLUR",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Tools Of The Trade","CARD.TOOLS_OF_THE_TRADE",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Haze","CARD.HAZE",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Reflex","CARD.REFLEX",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Tactician","CARD.TACTICIAN",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Poisoned Stab","CARD.POISONED_STAB",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Speedster","CARD.SPEEDSTER",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Outbreak","CARD.OUTBREAK",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Dodge And Roll","CARD.DODGE_AND_ROLL",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Bubble Bubble","CARD.BUBBLE_BUBBLE",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Master Planner","CARD.MASTER_PLANNER",1475.6,1500.0,1,0,1,0.0
"Silent",9,"Untouchable","CARD.UNTOUCHABLE",1475.6,1500.0,1,0,1,0.0
"Silent",0,"Calculated Gamble","CARD.CALCULATED_GAMBLE",1475.5,1500.0,4,1,3,25.0
"Defect",10,"Greed","CARD.GREED",1475.3,1500.0,1,0,1,0.0
"Defect",10,"Thunder","CARD.THUNDER",1475.3,1500.0,1,0,1,0.0
"Defect",10,"Feeding Frenzy","CARD.FEEDING_FRENZY",1475.3,1500.0,1,0,1,0.0
"Defect",10,"Ball Lightning","CARD.BALL_LIGHTNING",1475.3,1500.0,1,0,1,0.0
"Defect",10,"Rainbow","CARD.RAINBOW",1475.3,1500.0,1,0,1,0.0
"Defect",10,"Finesse","CARD.FINESSE",1475.3,1500.0,1,0,1,0.0
"Defect",10,"Sunder","CARD.SUNDER",1475.3,1500.0,1,0,1,0.0
"Defect",10,"Hotfix","CARD.HOTFIX",1475.3,1500.0,1,0,1,0.0
"Defect",10,"Production","CARD.PRODUCTION",1475.3,1500.0,1,0,1,0.0
"Defect",10,"Reboot","CARD.REBOOT",1475.3,1500.0,1,0,1,0.0
"Defect",5,"Compile Driver","CARD.COMPILE_DRIVER",1475.2,1500.0,1,0,1,0.0
"Silent",5,"Mirage","CARD.MIRAGE",1475.1,1500.0,1,0,1,0.0
"Silent",5,"Master Planner","CARD.MASTER_PLANNER",1475.1,1500.0,1,0,1,0.0
"Silent",5,"Malaise","CARD.MALAISE",1475.1,1500.0,1,0,1,0.0
"Silent",5,"Escape Plan","CARD.ESCAPE_PLAN",1475.1,1500.0,1,0,1,0.0
"Silent",3,"Bubble Bubble","CARD.BUBBLE_BUBBLE",1475.0,1500.0,1,0,1,0.0
"Silent",3,"Shadow Step","CARD.SHADOW_STEP",1474.8,1500.0,1,0,1,0.0
"Silent",3,"Brightest Flame","CARD.BRIGHTEST_FLAME",1474.8,1500.0,1,0,1,0.0
"Silent",3,"Squash","CARD.SQUASH",1474.8,1500.0,1,0,1,0.0
"Silent",3,"Strangle","CARD.STRANGLE",1474.8,1500.0,1,0,1,0.0
"Silent",3,"Bullet Time","CARD.BULLET_TIME",1474.8,1500.0,1,0,1,0.0
"Silent",3,"Reflex","CARD.REFLEX",1474.8,1500.0,1,0,1,0.0
"Silent",5,"Reflex","CARD.REFLEX",1474.8,1500.0,1,0,1,0.0
"Silent",5,"Hand Trick","CARD.HAND_TRICK",1474.8,1500.0,1,0,1,0.0
"Regent",0,"Catastrophe","CARD.CATASTROPHE",1474.5,1500.0,1,0,1,0.0
"Defect",6,"Overclock","CARD.OVERCLOCK",1474.4,1500.0,3,1,2,33.3
"Defect",6,"Gunk Up","CARD.GUNK_UP",1474.3,1500.0,1,0,1,0.0
"Defect",6,"Spoils Map","CARD.SPOILS_MAP",1474.3,1500.0,1,0,1,0.0
"Defect",6,"Leap","CARD.LEAP",1474.2,1500.0,3,1,2,33.3
"Silent",3,"Snakebite","CARD.SNAKEBITE",1474.2,1500.0,3,1,2,33.3
"Silent",6,"Malaise","CARD.MALAISE",1473.8,1500.0,1,0,1,0.0
"Silent",6,"Calculated Gamble","CARD.CALCULATED_GAMBLE",1473.8,1500.0,1,0,1,0.0
"Silent",6,"Memento Mori","CARD.MEMENTO_MORI",1473.8,1500.0,1,0,1,0.0
"Silent",6,"Untouchable","CARD.UNTOUCHABLE",1473.8,1500.0,1,0,1,0.0
"Defect",8,"Injury","CARD.INJURY",1473.8,1500.0,1,0,1,0.0
"Silent",7,"Backflip","CARD.BACKFLIP",1473.7,1500.0,3,1,2,33.3
"Silent",4,"Shadowmeld","CARD.SHADOWMELD",1473.7,1500.0,1,0,1,0.0
"Silent",4,"Ricochet","CARD.RICOCHET",1473.7,1500.0,1,0,1,0.0
"Silent",0,"Bouncing Flask","CARD.BOUNCING_FLASK",1473.6,1500.0,1,0,1,0.0
"Defect",6,"Trash To Treasure","CARD.TRASH_TO_TREASURE",1473.6,1500.0,1,0,1,0.0
"Defect",6,"Ultimate Defend","CARD.ULTIMATE_DEFEND",1473.6,1500.0,1,0,1,0.0
"Ironclad",3,"Reaper Form","CARD.REAPER_FORM",1473.5,1500.0,1,0,1,0.0
"Ironclad",3,"Setup Strike","CARD.SETUP_STRIKE",1473.5,1500.0,1,0,1,0.0
"Defect",6,"Loop","CARD.LOOP",1473.4,1500.0,1,0,1,0.0
"Defect",6,"Darkness","CARD.DARKNESS",1473.4,1500.0,1,0,1,0.0
"Regent",0,"Secret Weapon","CARD.SECRET_WEAPON",1473.3,1500.0,1,0,1,0.0
"Regent",0,"Clumsy","CARD.CLUMSY",1473.3,1500.0,1,0,1,0.0
"Necrobinder",3,"Haunt","CARD.HAUNT",1473.2,1500.0,1,0,1,0.0
"Necrobinder",3,"Afterlife","CARD.AFTERLIFE",1473.2,1500.0,1,0,1,0.0
"Necrobinder",3,"Snap","CARD.SNAP",1473.2,1500.0,1,0,1,0.0
"Defect",10,"Coordinate","CARD.COORDINATE",1472.9,1500.0,1,0,1,0.0
"Defect",10,"White Noise","CARD.WHITE_NOISE",1472.9,1500.0,1,0,1,0.0
"Defect",10,"Clash","CARD.CLASH",1472.9,1500.0,1,0,1,0.0
"Defect",10,"Rolling Boulder","CARD.ROLLING_BOULDER",1472.9,1500.0,1,0,1,0.0
"Defect",5,"Coolant","CARD.COOLANT",1472.8,1500.0,1,0,1,0.0
"Defect",5,"Dark Shackles","CARD.DARK_SHACKLES",1472.8,1500.0,1,0,1,0.0
"Defect",5,"Barrage","CARD.BARRAGE",1472.8,1500.0,1,0,1,0.0
"Necrobinder",0,"Guilty","CARD.GUILTY",1472.7,1500.0,1,0,1,0.0
"Defect",5,"Ultimate Strike","CARD.ULTIMATE_STRIKE",1472.5,1500.0,1,0,1,0.0
"Silent",5,"Dagger Spray","CARD.DAGGER_SPRAY",1472.5,1500.0,1,0,1,0.0
"Silent",5,"Stratagem","CARD.STRATAGEM",1472.5,1500.0,1,0,1,0.0
"Silent",5,"Piercing Wail","CARD.PIERCING_WAIL",1472.5,1500.0,1,0,1,0.0
"Silent",5,"Injury","CARD.INJURY",1472.5,1500.0,1,0,1,0.0
"Regent",0,"Spore Mind","CARD.SPORE_MIND",1472.5,1500.0,1,0,1,0.0
"Regent",0,"Discovery","CARD.DISCOVERY",1472.5,1500.0,1,0,1,0.0
"Defect",5,"Defragment","CARD.DEFRAGMENT",1472.1,1500.0,1,0,1,0.0
"Defect",5,"Clumsy","CARD.CLUMSY",1472.1,1500.0,1,0,1,0.0
"Defect",9,"Boot Sequence","CARD.BOOT_SEQUENCE",1472.0,1500.0,4,2,2,50.0
"Silent",8,"Sucker Punch","CARD.SUCKER_PUNCH",1471.8,1500.0,1,0,1,0.0
"Silent",8,"Untouchable","CARD.UNTOUCHABLE",1471.8,1500.0,1,0,1,0.0
"Silent",8,"Blade Dance","CARD.BLADE_DANCE",1471.8,1500.0,1,0,1,0.0
"Silent",8,"Burst","CARD.BURST",1471.8,1500.0,1,0,1,0.0
"Silent",8,"Poor Sleep","CARD.POOR_SLEEP",1471.8,1500.0,1,0,1,0.0
"Silent",8,"Anticipate","CARD.ANTICIPATE",1471.8,1500.0,1,0,1,0.0
"Silent",8,"Shadow Step","CARD.SHADOW_STEP",1471.8,1500.0,1,0,1,0.0
"Necrobinder",0,"Defy","CARD.DEFY",1471.5,1538.9,5,2,3,40.0
"Defect",5,"The Bomb","CARD.THE_BOMB",1471.0,1500.0,1,0,1,0.0
"Defect",5,"Rainbow","CARD.RAINBOW",1471.0,1500.0,1,0,1,0.0
"Defect",5,"Creative Ai","CARD.CREATIVE_AI",1471.0,1500.0,1,0,1,0.0
"Defect",5,"Serpent Form","CARD.SERPENT_FORM",1471.0,1500.0,1,0,1,0.0
"Defect",5,"Escape Plan","CARD.ESCAPE_PLAN",1471.0,1500.0,1,0,1,0.0
"Defect",5,"Dagger Spray","CARD.DAGGER_SPRAY",1471.0,1500.0,1,0,1,0.0
"Defect",9,"Energy Surge","CARD.ENERGY_SURGE",1470.8,1500.0,1,0,1,0.0
"Defect",6,"Tempest","CARD.TEMPEST",1470.6,1500.0,1,0,1,0.0
"Defect",6,"Dual Wield","CARD.DUAL_WIELD",1470.6,1500.0,1,0,1,0.0
"Defect",6,"Helix Drill","CARD.HELIX_DRILL",1470.6,1500.0,1,0,1,0.0
"Defect",6,"Injury","CARD.INJURY",1470.6,1500.0,1,0,1,0.0
"Ironclad",0,"Taunt","CARD.TAUNT",1470.5,1500.0,4,1,3,25.0
"Defect",8,"Boot Sequence","CARD.BOOT_SEQUENCE",1470.5,1500.0,3,1,2,33.3
"Defect",9,"Buffer","CARD.BUFFER",1470.1,1500.0,1,0,1,0.0
"Silent",5,"Debt","CARD.DEBT",1470.1,1500.0,1,0,1,0.0
"Silent",5,"Clumsy","CARD.CLUMSY",1470.1,1500.0,1,0,1,0.0
"Silent",5,"Spoils Map","CARD.SPOILS_MAP",1470.1,1500.0,1,0,1,0.0
"Silent",5,"Purity","CARD.PURITY",1470.0,1500.0,1,0,1,0.0
"Silent",5,"Leg Sweep","CARD.LEG_SWEEP",1470.0,1500.0,3,1,2,33.3
"Defect",8,"Pagestorm","CARD.PAGESTORM",1469.7,1500.0,1,0,1,0.0
"Defect",8,"Eradicate","CARD.ERADICATE",1469.7,1500.0,1,0,1,0.0
"Defect",6,"Feral","CARD.FERAL",1469.6,1500.0,3,1,2,33.3
"Silent",1,"Survivor","CARD.SURVIVOR",1469.5,1521.2,6,2,4,33.3
"Silent",1,"Untouchable","CARD.UNTOUCHABLE",1469.5,1521.2,6,2,4,33.3
"Defect",5,"Feral","CARD.FERAL",1469.1,1525.2,3,1,2,33.3
"Defect",6,"Double Energy","CARD.DOUBLE_ENERGY",1469.0,1500.0,1,0,1,0.0
"Defect",6,"Consuming Shadow","CARD.CONSUMING_SHADOW",1469.0,1500.0,1,0,1,0.0
"Silent",5,"Neows Fury","CARD.NEOWS_FURY",1469.0,1500.0,1,0,1,0.0
"Silent",5,"Toric Toughness","CARD.TORIC_TOUGHNESS",1469.0,1500.0,1,0,1,0.0
"Silent",5,"Tactician","CARD.TACTICIAN",1469.0,1500.0,1,0,1,0.0
"Defect",9,"Barrage","CARD.BARRAGE",1469.0,1500.0,1,0,1,0.0
"Defect",9,"Tesla Coil","CARD.TESLA_COIL",1469.0,1500.0,1,0,1,0.0
"Defect",9,"Trash To Treasure","CARD.TRASH_TO_TREASURE",1469.0,1500.0,1,0,1,0.0
"Defect",9,"Acrobatics","CARD.ACROBATICS",1469.0,1500.0,1,0,1,0.0
"Defect",9,"Dash","CARD.DASH",1469.0,1500.0,1,0,1,0.0
"Defect",9,"Assassinate","CARD.ASSASSINATE",1469.0,1500.0,1,0,1,0.0
"Defect",6,"Shatter","CARD.SHATTER",1469.0,1500.0,1,0,1,0.0
"Silent",7,"Reflex","CARD.REFLEX",1468.9,1500.0,1,0,1,0.0
"Defect",6,"All For One","CARD.ALL_FOR_ONE",1468.7,1500.0,3,1,2,33.3
"Defect",8,"Chaos","CARD.CHAOS",1468.6,1500.0,1,0,1,0.0
"Defect",8,"Byrdonis Egg","CARD.BYRDONIS_EGG",1468.6,1500.0,1,0,1,0.0
"Defect",5,"Spoils Map","CARD.SPOILS_MAP",1468.6,1500.0,1,0,1,0.0
"Silent",5,"Backflip","CARD.BACKFLIP",1468.5,1500.0,3,1,2,33.3
"Ironclad",0,"Hellraiser","CARD.HELLRAISER",1468.3,1500.0,2,0,2,0.0
"Silent",0,"Panache","CARD.PANACHE",1468.2,1500.0,2,0,2,0.0
"Necrobinder",0,"Necro Mastery","CARD.NECRO_MASTERY",1468.1,1500.0,2,0,2,0.0
"Defect",3,"Boost Away","CARD.BOOST_AWAY",1468.1,1500.0,4,1,3,25.0
"Defect",5,"Omnislice","CARD.OMNISLICE",1468.0,1500.0,1,0,1,0.0
"Defect",5,"Sunder","CARD.SUNDER",1468.0,1500.0,1,0,1,0.0
"Defect",5,"Buffer","CARD.BUFFER",1468.0,1500.0,1,0,1,0.0
"Defect",5,"Metamorphosis","CARD.METAMORPHOSIS",1468.0,1500.0,1,0,1,0.0
"Defect",9,"Skim","CARD.SKIM",1468.0,1500.0,1,0,1,0.0
"Defect",1,"Hologram","CARD.HOLOGRAM",1467.9,1500.0,4,1,3,25.0
"Defect",5,"Subroutine","CARD.SUBROUTINE",1467.8,1500.0,8,3,5,37.5
"Silent",1,"Assassinate","CARD.ASSASSINATE",1467.8,1500.0,2,0,2,0.0
"Defect",9,"Charge Battery","CARD.CHARGE_BATTERY",1467.6,1516.8,6,3,3,50.0
"Defect",6,"Storm","CARD.STORM",1467.6,1500.0,1,0,1,0.0
"Defect",6,"Rocket Punch","CARD.ROCKET_PUNCH",1467.5,1521.2,3,1,2,33.3
"Defect",3,"Coolheaded","CARD.COOLHEADED",1467.4,1500.0,4,1,3,25.0
"Defect",3,"Beam Cell","CARD.BEAM_CELL",1467.4,1500.0,4,1,3,25.0
"Defect",8,"Synchronize","CARD.SYNCHRONIZE",1467.2,1500.0,1,0,1,0.0
"Defect",8,"Consuming Shadow","CARD.CONSUMING_SHADOW",1467.2,1500.0,1,0,1,0.0
"Defect",0,"Hotfix","CARD.HOTFIX",1467.1,1500.0,4,1,3,25.0
"Defect",6,"Hologram","CARD.HOLOGRAM",1467.0,1521.2,5,2,3,40.0
"Silent",1,"Deadly Poison","CARD.DEADLY_POISON",1466.9,1540.8,6,2,4,33.3
"Defect",3,"Dualcast","CARD.DUALCAST",1466.8,1519.3,6,2,4,33.3
"Silent",0,"Survivor","CARD.SURVIVOR",1466.8,1516.8,10,4,6,40.0
